Date,End_Date,Type,mahadasha_lord,antardasha_lord,pratyantardasha_lord,Planet,Parent_Planet,Auspiciousness_Score,Dasha_Lord_Strength,Arishta_Protections,Protection_Score,Sun_Moon_Support,D1_Score,D9_Score,D10_Score,D9_Sign,D10_Sign,D9_Vargottama,D10_Vargottama,D10_Deity,D10_Career,Triple_Chart_Effect,Astrological_Significance
2060-12-29,2061-01-16,MD-AD-PD,Ketu,Sun,Mercury,Mercury,Sun,1.33,1.31,0,0.0,0.22333333333333333,2.46,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-period (malefic); Mercury sub-sub-period (benefic); D9 in Virgo; D9 indicates underlying challenges
2061-01-16,2061-01-23,MD-AD-PD,Ketu,Sun,Ketu,Ketu,Sun,1.0,0.33,0,0.0,0.03333333333333333,1.58,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-period (malefic); Ketu sub-sub-period (malefic); D9 in Virgo
2061-01-23,2061-02-12,MD-AD-PD,Ketu,Sun,Venus,Venus,Sun,1.11,0.4,0,0.0,0.06666666666666667,1.86,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-period (malefic); Venus sub-sub-period (benefic); D9 in Virgo
2061-02-14,2061-03-04,MD-AD-PD,Ketu,Sun,Moon,Moon,Sun,1.07,0.27,0,0.0,0.03333333333333333,1.75,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-period (malefic); Moon sub-sub-period (benefic); D9 in Virgo
2061-03-04,2061-03-16,MD-AD-PD,Ketu,Moon,Mars,Mars,Moon,1.26,0.67,0,0.0,0.18333333333333332,2.26,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Moon sub-period (benefic); Mars sub-sub-period (malefic); D9 in Virgo; D9 indicates underlying challenges
2061-03-16,2061-04-16,MD-AD-PD,Ketu,Moon,Rahu,Rahu,Moon,1.32,0.97,0,0.0,0.22333333333333333,2.44,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Moon sub-period (benefic); Rahu sub-sub-period (malefic); D9 in Virgo; D9 indicates underlying challenges
2061-04-16,2061-05-13,MD-AD-PD,Ketu,Moon,Jupiter,Jupiter,Moon,1.59,0.9,0,0.0,0.5333333333333333,3.17,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Moon sub-period (benefic); Jupiter sub-sub-period (benefic); D9 in Virgo; D9 indicates underlying challenges
2061-05-13,2061-06-15,MD-AD-PD,Ketu,Moon,Saturn,Saturn,Moon,1.69,0.9,1,1.0,0.5333333333333333,3.42,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; balanced solar-lunar influence; Moon sub-period (benefic); Saturn sub-sub-period (malefic); D9 in Virgo; D9 indicates underlying challenges
2061-06-15,2061-07-14,MD-AD-PD,Ketu,Moon,Mercury,Mercury,Moon,2.25,4.05,1,1.0,0.5733333333333334,4.95,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Ketu dasha (malefic); lord in moderate strength; moderate protective influence; balanced solar-lunar influence; Moon sub-period (benefic); Mercury sub-sub-period (benefic); D9 in Virgo; D9 indicates underlying challenges
2061-07-14,2061-07-26,MD-AD-PD,Ketu,Moon,Ketu,Ketu,Moon,2.01,4.03,0,0.0,0.5733333333333334,4.3,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Ketu dasha (malefic); lord in moderate strength; balanced solar-lunar influence; Moon sub-period (benefic); Ketu sub-sub-period (malefic); D9 in Virgo; D9 indicates underlying challenges
2061-07-26,2061-08-30,MD-AD-PD,Ketu,Moon,Venus,Venus,Moon,1.35,1.03,0,0.0,0.15,2.52,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Moon sub-period (benefic); Venus sub-sub-period (benefic); D9 in Virgo; D9 indicates underlying challenges
2061-08-30,2061-09-09,MD-AD-PD,Ketu,Moon,Sun,Sun,Moon,2.03,2.14,3,1.0,0.5020833333333333,4.35,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); triple Arishta-Bhanga protection; balanced solar-lunar influence; Moon sub-period (benefic); Sun sub-sub-period (malefic); D9 in Virgo; D9 indicates underlying challenges
2061-09-12,2061-09-21,MD-AD-PD,Ketu,Moon,Mars,Mars,Moon,1.91,1.86,2,1.0,0.61875,4.01,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); strong protective cancellations; balanced solar-lunar influence; Moon sub-period (benefic); Mars sub-sub-period (malefic); D9 in Virgo; D9 indicates underlying challenges
2061-09-21,2061-10-13,MD-AD-PD,Ketu,Mars,Rahu,Rahu,Mars,1.54,2.17,1,1.0,0.14666666666666667,3.04,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Mars sub-period (malefic); Rahu sub-sub-period (malefic); D9 in Virgo; D9 indicates underlying challenges
2061-10-13,2061-11-01,MD-AD-PD,Ketu,Mars,Jupiter,Jupiter,Mars,1.9,4.04,2,1.0,0.14666666666666667,3.99,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Ketu dasha (malefic); lord in moderate strength; strong protective cancellations; challenging luminaries configuration; Mars sub-period (malefic); Jupiter sub-sub-period (benefic); D9 in Virgo; D9 indicates underlying challenges
2061-11-01,2061-11-24,MD-AD-PD,Ketu,Mars,Saturn,Saturn,Mars,1.23,1.47,0,0.0,0.15,2.2,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-period (malefic); Saturn sub-sub-period (malefic); D9 in Virgo; D9 indicates underlying challenges
2061-11-24,2061-12-14,MD-AD-PD,Ketu,Mars,Mercury,Mercury,Mars,1.37,1.77,0,0.0,0.18333333333333332,2.56,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-period (malefic); Mercury sub-sub-period (benefic); D9 in Virgo; D9 indicates underlying challenges
2061-12-14,2061-12-23,MD-AD-PD,Ketu,Mars,Ketu,Ketu,Mars,1.67,4.03,0,0.0,0.22333333333333333,3.39,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Ketu dasha (malefic); lord in moderate strength; challenging luminaries configuration; Mars sub-period (malefic); Ketu sub-sub-period (malefic); D9 in Virgo; D9 indicates underlying challenges
2061-12-23,2062-01-16,MD-AD-PD,Ketu,Mars,Venus,Venus,Mars,1.7,3.87,0,0.0,0.18333333333333332,3.45,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-period (malefic); Venus sub-sub-period (benefic); D9 in Virgo; D9 indicates underlying challenges
2062-01-16,2062-01-23,MD-AD-PD,Ketu,Mars,Sun,Sun,Mars,1.24,1.7,0,0.0,0.10666666666666666,2.21,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-period (malefic); Sun sub-sub-period (malefic); D9 in Virgo; D9 indicates underlying challenges
2062-01-23,2062-02-04,MD-AD-PD,Ketu,Mars,Moon,Moon,Mars,1.39,1.93,0,0.0,0.18333333333333332,2.61,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-period (malefic); Moon sub-sub-period (benefic); D9 in Virgo; D9 indicates underlying challenges
2062-02-06,2062-04-03,MD-AD-PD,Ketu,Mars,Rahu,Rahu,Mars,1.25,1.77,0,0.0,0.10666666666666666,2.23,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-period (malefic); Rahu sub-sub-period (malefic); D9 in Virgo; D9 indicates underlying challenges
2062-04-03,2062-05-23,MD-AD-PD,Ketu,Rahu,Jupiter,Jupiter,Rahu,1.74,3.07,2,1.0,0.18333333333333332,3.57,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); strong protective cancellations; challenging luminaries configuration; Rahu sub-period (malefic); Jupiter sub-sub-period (benefic); D9 in Virgo; D9 indicates underlying challenges
2062-05-23,2062-07-21,MD-AD-PD,Ketu,Rahu,Saturn,Saturn,Rahu,1.13,1.25,0,0.0,0.03333333333333333,1.91,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Rahu sub-period (malefic); Saturn sub-sub-period (malefic); D9 in Virgo
2062-07-21,2062-09-12,MD-AD-PD,Ketu,Rahu,Mercury,Mercury,Rahu,1.27,1.0,0,0.0,0.18333333333333332,2.28,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Rahu sub-period (malefic); Mercury sub-sub-period (benefic); D9 in Virgo; D9 indicates underlying challenges
2062-09-12,2062-10-03,MD-AD-PD,Ketu,Rahu,Ketu,Ketu,Rahu,1.42,0.91,0,0.0,0.5420833333333334,2.71,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Rahu sub-period (malefic); Ketu sub-sub-period (malefic); D9 in Virgo; D9 indicates underlying challenges
2062-10-03,2062-12-05,MD-AD-PD,Ketu,Rahu,Venus,Venus,Rahu,1.42,1.94,0,0.0,0.22333333333333333,2.69,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Rahu sub-period (malefic); Venus sub-sub-period (benefic); D9 in Virgo; D9 indicates underlying challenges
2062-12-05,2062-12-23,MD-AD-PD,Ketu,Rahu,Sun,Sun,Rahu,1.44,2.82,0,0.0,0.18333333333333332,2.75,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Rahu sub-period (malefic); Sun sub-sub-period (malefic); D9 in Virgo; D9 indicates underlying challenges
2062-12-23,2063-01-23,MD-AD-PD,Ketu,Rahu,Moon,Moon,Rahu,1.43,1.65,0,0.0,0.3,2.73,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Rahu sub-period (malefic); Moon sub-sub-period (benefic); D9 in Virgo; D9 indicates underlying challenges
2063-01-23,2063-02-14,MD-AD-PD,Ketu,Rahu,Mars,Mars,Rahu,1.15,1.37,0,0.0,0.03333333333333333,1.96,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Rahu sub-period (malefic); Mars sub-sub-period (malefic); D9 in Virgo
2063-02-19,2063-04-05,MD-AD-PD,Ketu,Rahu,Jupiter,Jupiter,Rahu,1.34,1.07,1,1.0,0.03333333333333333,2.49,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Rahu sub-period (malefic); Jupiter sub-sub-period (benefic); D9 in Virgo; D9 indicates underlying challenges
2063-04-05,2063-05-27,MD-AD-PD,Ketu,Jupiter,Saturn,Saturn,Jupiter,1.46,1.65,0,0.0,0.3,2.82,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Jupiter sub-period (benefic); Saturn sub-sub-period (malefic); D9 in Virgo; D9 indicates underlying challenges
2063-05-27,2063-07-13,MD-AD-PD,Ketu,Jupiter,Mercury,Mercury,Jupiter,1.86,2.95,0,0.0,0.5333333333333333,3.9,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Jupiter sub-period (benefic); Mercury sub-sub-period (benefic); D9 in Virgo; D9 indicates underlying challenges
2063-07-13,2063-08-01,MD-AD-PD,Ketu,Jupiter,Ketu,Ketu,Jupiter,1.57,3.42,0,0.0,0.10666666666666666,3.11,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Jupiter sub-period (benefic); Ketu sub-sub-period (malefic); D9 in Virgo; D9 indicates underlying challenges
2063-08-01,2063-09-25,MD-AD-PD,Ketu,Jupiter,Venus,Venus,Jupiter,1.68,3.11,0,0.0,0.22333333333333333,3.4,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Jupiter sub-period (benefic); Venus sub-sub-period (benefic); D9 in Virgo; D9 indicates underlying challenges
2063-09-25,2063-10-12,MD-AD-PD,Ketu,Jupiter,Sun,Sun,Jupiter,1.6,3.42,0,0.0,0.14666666666666667,3.18,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Jupiter sub-period (benefic); Sun sub-sub-period (malefic); D9 in Virgo; D9 indicates underlying challenges
2063-10-12,2063-11-09,MD-AD-PD,Ketu,Jupiter,Moon,Moon,Jupiter,2.22,3.94,2,1.0,0.5733333333333334,4.87,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); strong protective cancellations; balanced solar-lunar influence; Jupiter sub-period (benefic); Moon sub-sub-period (benefic); D9 in Virgo; D9 indicates underlying challenges
2063-11-09,2063-11-28,MD-AD-PD,Ketu,Jupiter,Mars,Mars,Jupiter,1.87,3.94,2,1.0,0.15,3.92,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); strong protective cancellations; challenging luminaries configuration; Jupiter sub-period (benefic); Mars sub-sub-period (malefic); D9 in Virgo; D9 indicates underlying challenges
2063-11-28,2064-01-17,MD-AD-PD,Ketu,Jupiter,Rahu,Rahu,Jupiter,1.48,1.07,1,1.0,0.18333333333333332,2.85,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Jupiter sub-period (benefic); Rahu sub-sub-period (malefic); D9 in Virgo; D9 indicates underlying challenges
2064-01-21,2064-03-24,MD-AD-PD,Ketu,Jupiter,Saturn,Saturn,Jupiter,1.2,0.84,0,0.0,0.06666666666666667,2.11,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Jupiter sub-period (benefic); Saturn sub-sub-period (malefic); D9 in Virgo
2064-03-24,2064-05-18,MD-AD-PD,Ketu,Saturn,Mercury,Mercury,Saturn,1.82,2.82,0,0.0,0.65,3.78,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Saturn sub-period (malefic); Mercury sub-sub-period (benefic); D9 in Virgo; D9 indicates underlying challenges
2064-05-18,2064-06-10,MD-AD-PD,Ketu,Saturn,Ketu,Ketu,Saturn,1.4,2.54,0,0.0,0.18333333333333332,2.65,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Saturn sub-period (malefic); Ketu sub-sub-period (malefic); D9 in Virgo; D9 indicates underlying challenges
2064-06-10,2064-08-15,MD-AD-PD,Ketu,Saturn,Venus,Venus,Saturn,1.35,2.23,0,0.0,0.06666666666666667,2.52,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Saturn sub-period (malefic); Venus sub-sub-period (benefic); D9 in Virgo; D9 indicates underlying challenges
2064-08-15,2064-09-04,MD-AD-PD,Ketu,Saturn,Sun,Sun,Saturn,1.51,2.82,0,0.0,0.3,2.96,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Saturn sub-period (malefic); Sun sub-sub-period (malefic); D9 in Virgo; D9 indicates underlying challenges
2064-09-04,2064-10-06,MD-AD-PD,Ketu,Saturn,Moon,Moon,Saturn,2.21,3.94,1,1.0,0.96875,4.85,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; strong luminaries support; Saturn sub-period (malefic); Moon sub-sub-period (benefic); D9 in Virgo; D9 indicates underlying challenges
2064-10-06,2064-10-29,MD-AD-PD,Ketu,Saturn,Mars,Mars,Saturn,1.37,1.31,0,0.0,0.38583333333333336,2.57,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Saturn sub-period (malefic); Mars sub-sub-period (malefic); D9 in Virgo; D9 indicates underlying challenges
