Date,End_Date,Type,mahadasha_lord,antardasha_lord,pratyantardasha_lord,Planet,Parent_Planet,Auspiciousness_Score,Dasha_Lord_Strength,Arishta_Protections,Protection_Score,Sun_Moon_Support,D1_Score,D9_Score,D10_Score,D9_Sign,D10_Sign,D9_Vargottama,D10_Vargottama,D10_Deity,D10_Career,Triple_Chart_Effect,Astrological_Significance
2054-09-27,2055-01-19,MD-AD-PD,Mercury,Jupiter,Mercury,Mercury,Jupiter,4.85,7.44,3,1.0,0.38583333333333336,6.93,6.25,0.67,Gemini,Cancer,No,No,Rakshasa,"Competition, Politics, Risk-taking, Business warfare",D1-Led | Sell,Mercury dasha (benefic); lord in strong; triple Arishta-Bhanga protection; challenging luminaries configuration; Jupiter sub-period (benefic); Mercury sub-sub-period (benefic); D9 own sign Gemini
2055-01-19,2055-03-06,MD-AD-PD,Mercury,Jupiter,Ketu,Ketu,Jupiter,3.86,4.91,0,0.0,0.10666666666666666,4.26,6.25,0.67,Gemini,Cancer,No,No,Rakshasa,"Competition, Politics, Risk-taking, Business warfare",D9-Led | Sell,Mercury dasha (benefic); lord in moderate strength; challenging luminaries configuration; Jupiter sub-period (benefic); Ketu sub-sub-period (malefic); D9 own sign Gemini; D9 significantly strengthens long-term prospects
2055-03-06,2055-07-19,MD-AD-PD,Mercury,Jupiter,Venus,Venus,Jupiter,4.6,6.31,2,1.0,0.5333333333333333,6.26,6.25,0.67,Gemini,Cancer,No,No,Rakshasa,"Competition, Politics, Risk-taking, Business warfare",D1-Led | Sell,Mercury dasha (benefic); lord in moderate strength; strong protective cancellations; balanced solar-lunar influence; Jupiter sub-period (benefic); Venus sub-sub-period (benefic); D9 own sign Gemini
2055-07-19,2055-08-28,MD-AD-PD,Mercury,Jupiter,Sun,Sun,Jupiter,4.32,4.43,1,1.0,0.65,5.51,6.25,0.67,Gemini,Cancer,No,No,Rakshasa,"Competition, Politics, Risk-taking, Business warfare",D9-Led | Sell,Mercury dasha (benefic); lord in moderate strength; moderate protective influence; balanced solar-lunar influence; Jupiter sub-period (benefic); Sun sub-sub-period (malefic); D9 own sign Gemini
2055-08-28,2055-11-03,MD-AD-PD,Mercury,Jupiter,Moon,Moon,Jupiter,4.64,7.81,0,0.0,0.46875,6.36,6.25,0.67,Gemini,Cancer,No,No,Rakshasa,"Competition, Politics, Risk-taking, Business warfare",D1-Led | Sell,Mercury dasha (benefic); lord in strong; balanced solar-lunar influence; Jupiter sub-period (benefic); Moon sub-sub-period (benefic); D9 own sign Gemini
2055-11-03,2055-12-20,MD-AD-PD,Mercury,Jupiter,Mars,Mars,Jupiter,3.9,5.61,0,0.0,0.03333333333333333,4.38,6.25,0.67,Gemini,Cancer,No,No,Rakshasa,"Competition, Politics, Risk-taking, Business warfare",D9-Led | Sell,Mercury dasha (benefic); lord in moderate strength; challenging luminaries configuration; Jupiter sub-period (benefic); Mars sub-sub-period (malefic); D9 own sign Gemini; D9 significantly strengthens long-term prospects
2055-12-20,2056-04-18,MD-AD-PD,Mercury,Jupiter,Rahu,Rahu,Jupiter,4.0,4.38,1,1.0,0.18333333333333332,4.65,6.25,0.67,Gemini,Cancer,No,No,Rakshasa,"Competition, Politics, Risk-taking, Business warfare",D9-Led | Sell,Mercury dasha (benefic); lord in moderate strength; moderate protective influence; challenging luminaries configuration; Jupiter sub-period (benefic); Rahu sub-sub-period (malefic); D9 own sign Gemini; D9 significantly strengthens long-term prospects
2056-04-30,2056-09-28,MD-AD-PD,Mercury,Jupiter,Saturn,Saturn,Jupiter,3.69,2.1,0,0.0,0.5,3.82,6.25,0.67,Gemini,Cancer,No,No,Rakshasa,"Competition, Politics, Risk-taking, Business warfare",D9-Led | Sell,Mercury dasha (benefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Jupiter sub-period (benefic); Saturn sub-sub-period (malefic); D9 own sign Gemini; D9 significantly strengthens long-term prospects
2056-04-30,2058-12-25,MD-AD,Mercury,Saturn,,Saturn,Mercury,3.78,3.0,0,0.0,0.5,4.05,6.25,0.67,Gemini,Cancer,No,No,Rakshasa,"Competition, Politics, Risk-taking, Business warfare",D9-Led | Sell,Mercury dasha (benefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Saturn sub-period (malefic); D9 own sign Gemini; D9 significantly strengthens long-term prospects
2056-09-28,2057-02-11,MD-AD-PD,Mercury,Saturn,Mercury,Mercury,Saturn,4.02,1.93,2,1.0,0.5733333333333334,4.69,6.25,0.67,Gemini,Cancer,No,No,Rakshasa,"Competition, Politics, Risk-taking, Business warfare",D9-Led | Sell,Mercury dasha (benefic); lord in challenged (debilitated/enemy sign); strong protective cancellations; balanced solar-lunar influence; Saturn sub-period (malefic); Mercury sub-sub-period (benefic); D9 own sign Gemini; D9 significantly strengthens long-term prospects
2057-02-11,2057-04-07,MD-AD-PD,Mercury,Saturn,Ketu,Ketu,Saturn,4.1,3.28,2,1.0,0.5333333333333333,4.92,6.25,0.67,Gemini,Cancer,No,No,Rakshasa,"Competition, Politics, Risk-taking, Business warfare",D9-Led | Sell,Mercury dasha (benefic); lord in challenged (debilitated/enemy sign); strong protective cancellations; balanced solar-lunar influence; Saturn sub-period (malefic); Ketu sub-sub-period (malefic); D9 own sign Gemini
2057-04-07,2057-09-13,MD-AD-PD,Mercury,Saturn,Venus,Venus,Saturn,3.76,0.88,1,1.0,0.65,4.0,6.25,0.67,Gemini,Cancer,No,No,Rakshasa,"Competition, Politics, Risk-taking, Business warfare",D9-Led | Sell,Mercury dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; balanced solar-lunar influence; Saturn sub-period (malefic); Venus sub-sub-period (benefic); D9 own sign Gemini; D9 significantly strengthens long-term prospects
2057-09-13,2057-10-31,MD-AD-PD,Mercury,Saturn,Sun,Sun,Saturn,3.91,4.07,1,1.0,0.5420833333333334,4.41,6.25,0.67,Gemini,Cancer,No,No,Rakshasa,"Competition, Politics, Risk-taking, Business warfare",D9-Led | Sell,Mercury dasha (benefic); lord in moderate strength; moderate protective influence; balanced solar-lunar influence; Saturn sub-period (malefic); Sun sub-sub-period (malefic); D9 own sign Gemini; D9 significantly strengthens long-term prospects
2057-10-31,2058-01-19,MD-AD-PD,Mercury,Saturn,Moon,Moon,Saturn,3.39,0.93,1,1.0,0.07333333333333333,2.98,6.25,0.67,Gemini,Cancer,No,No,Rakshasa,"Competition, Politics, Risk-taking, Business warfare",D9-Led | Sell,Mercury dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Saturn sub-period (malefic); Moon sub-sub-period (benefic); D9 own sign Gemini; D9 significantly strengthens long-term prospects
2058-01-19,2058-03-15,MD-AD-PD,Mercury,Saturn,Mars,Mars,Saturn,3.55,3.5,1,1.0,0.10666666666666666,3.42,6.25,0.67,Gemini,Cancer,No,No,Rakshasa,"Competition, Politics, Risk-taking, Business warfare",D9-Led | Sell,Mercury dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Saturn sub-period (malefic); Mars sub-sub-period (malefic); D9 own sign Gemini; D9 significantly strengthens long-term prospects
2058-03-15,2058-08-06,MD-AD-PD,Mercury,Saturn,Rahu,Rahu,Saturn,3.54,2.0,2,1.0,0.15,3.41,6.25,0.67,Gemini,Cancer,No,No,Rakshasa,"Competition, Politics, Risk-taking, Business warfare",D9-Led | Sell,Mercury dasha (benefic); lord in challenged (debilitated/enemy sign); strong protective cancellations; challenging luminaries configuration; Saturn sub-period (malefic); Rahu sub-sub-period (malefic); D9 own sign Gemini; D9 significantly strengthens long-term prospects
2058-08-06,2058-12-11,MD-AD-PD,Mercury,Saturn,Jupiter,Jupiter,Saturn,3.56,1.42,2,1.0,0.18333333333333332,3.45,6.25,0.67,Gemini,Cancer,No,No,Rakshasa,"Competition, Politics, Risk-taking, Business warfare",D9-Led | Sell,Mercury dasha (benefic); lord in challenged (debilitated/enemy sign); strong protective cancellations; challenging luminaries configuration; Saturn sub-period (malefic); Jupiter sub-sub-period (benefic); D9 own sign Gemini; D9 significantly strengthens long-term prospects
2059-03-24,2059-08-18,MD-AD,Ketu,Ketu,,Ketu,Ketu,2.92,10.0,2,1.0,0.4625,6.74,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Ketu dasha (malefic); lord in exceptionally strong (exalted/own sign); strong protective cancellations; balanced solar-lunar influence; D9 in Virgo; D9 indicates underlying challenges
2059-03-24,2059-04-02,MD-AD-PD,Mercury,Ketu,Ketu,Ketu,Ketu,4.4,6.5,2,1.0,0.4625,5.72,6.25,0.67,Gemini,Cancer,No,No,Rakshasa,"Competition, Politics, Risk-taking, Business warfare",D9-Led | Sell,Mercury dasha (benefic); lord in moderate strength; strong protective cancellations; balanced solar-lunar influence; Ketu sub-period (malefic); Ketu sub-sub-period (malefic); D9 own sign Gemini
2059-03-24,2066-03-24,MD,Ketu,,,Ketu,,2.916049382716049,10.0,2,1.0,0.4625,6.74,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Ketu dasha (malefic); lord in exceptionally strong (exalted/own sign); strong protective cancellations; balanced solar-lunar influence; D9 in Virgo; D9 indicates underlying challenges
2059-04-02,2059-04-26,MD-AD-PD,Ketu,Ketu,Venus,Venus,Ketu,2.6,8.88,1,1.0,0.15,5.87,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Ketu dasha (malefic); lord in strong; moderate protective influence; challenging luminaries configuration; Venus sub-sub-period (benefic); D9 in Virgo; D9 indicates underlying challenges
2059-04-26,2059-05-03,MD-AD-PD,Ketu,Ketu,Sun,Sun,Ketu,3.16,10.0,3,1.0,0.5733333333333334,7.39,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Sell,Ketu dasha (malefic); lord in exceptionally strong (exalted/own sign); triple Arishta-Bhanga protection; balanced solar-lunar influence; Sun sub-sub-period (malefic); D9 in Virgo; D9 indicates underlying challenges
2059-05-03,2059-05-15,MD-AD-PD,Ketu,Ketu,Moon,Moon,Ketu,2.74,8.07,1,1.0,0.5333333333333333,6.27,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Ketu dasha (malefic); lord in strong; moderate protective influence; balanced solar-lunar influence; Moon sub-sub-period (benefic); D9 in Virgo; D9 indicates underlying challenges
2059-05-15,2059-05-24,MD-AD-PD,Ketu,Ketu,Mars,Mars,Ketu,2.55,8.88,1,1.0,0.18333333333333332,5.75,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Ketu dasha (malefic); lord in strong; moderate protective influence; challenging luminaries configuration; Mars sub-sub-period (malefic); D9 in Virgo; D9 indicates underlying challenges
2059-05-24,2059-06-14,MD-AD-PD,Ketu,Ketu,Rahu,Rahu,Ketu,2.68,10.0,2,1.0,0.10666666666666666,6.1,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Ketu dasha (malefic); lord in exceptionally strong (exalted/own sign); strong protective cancellations; challenging luminaries configuration; Rahu sub-sub-period (malefic); D9 in Virgo; D9 indicates underlying challenges
2059-06-14,2059-07-04,MD-AD-PD,Ketu,Ketu,Jupiter,Jupiter,Ketu,2.65,8.29,1,1.0,0.3458333333333333,6.01,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Ketu dasha (malefic); lord in strong; moderate protective influence; challenging luminaries configuration; Jupiter sub-sub-period (benefic); D9 in Virgo; D9 indicates underlying challenges
2059-07-04,2059-07-27,MD-AD-PD,Ketu,Ketu,Saturn,Saturn,Ketu,1.16,1.15,0,0.0,0.10666666666666666,2.01,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Saturn sub-sub-period (malefic); D9 in Virgo
2059-07-27,2059-08-16,MD-AD-PD,Ketu,Ketu,Mercury,Mercury,Ketu,1.37,1.52,1,1.0,0.18333333333333332,2.56,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Mercury sub-sub-period (benefic); D9 in Virgo; D9 indicates underlying challenges
2059-08-18,2059-10-26,MD-AD-PD,Ketu,Ketu,Venus,Venus,Ketu,1.49,1.24,0,0.0,0.46875,2.89,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Venus sub-sub-period (benefic); D9 in Virgo; D9 indicates underlying challenges
2059-08-18,2060-10-11,MD-AD,Ketu,Venus,,Venus,Ketu,1.51,1.13,0,0.0,0.46875,2.94,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Venus sub-period (benefic); D9 in Virgo; D9 indicates underlying challenges
2059-10-26,2059-11-16,MD-AD-PD,Ketu,Venus,Sun,Sun,Venus,1.27,0.93,0,0.0,0.15,2.29,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Venus sub-period (benefic); Sun sub-sub-period (malefic); D9 in Virgo; D9 indicates underlying challenges
2059-11-16,2059-12-20,MD-AD-PD,Ketu,Venus,Moon,Moon,Venus,1.37,1.53,0,0.0,0.07333333333333333,2.56,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Venus sub-period (benefic); Moon sub-sub-period (benefic); D9 in Virgo; D9 indicates underlying challenges
2059-12-20,2060-01-14,MD-AD-PD,Ketu,Venus,Mars,Mars,Venus,1.44,1.47,0,0.0,0.3,2.76,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Venus sub-period (benefic); Mars sub-sub-period (malefic); D9 in Virgo; D9 indicates underlying challenges
2060-01-14,2060-03-16,MD-AD-PD,Ketu,Venus,Rahu,Rahu,Venus,1.88,1.78,1,1.0,0.65,3.95,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; balanced solar-lunar influence; Venus sub-period (benefic); Rahu sub-sub-period (malefic); D9 in Virgo; D9 indicates underlying challenges
2060-03-16,2060-05-10,MD-AD-PD,Ketu,Venus,Jupiter,Jupiter,Venus,1.5,1.36,0,0.0,0.3,2.91,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Venus sub-period (benefic); Jupiter sub-sub-period (benefic); D9 in Virgo; D9 indicates underlying challenges
2060-05-10,2060-07-14,MD-AD-PD,Ketu,Venus,Saturn,Saturn,Venus,1.84,2.33,0,0.0,0.65,3.83,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Venus sub-period (benefic); Saturn sub-sub-period (malefic); D9 in Virgo; D9 indicates underlying challenges
2060-07-14,2060-09-11,MD-AD-PD,Ketu,Venus,Mercury,Mercury,Venus,1.71,3.29,1,1.0,0.10666666666666666,3.48,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Venus sub-period (benefic); Mercury sub-sub-period (benefic); D9 in Virgo; D9 indicates underlying challenges
2060-09-11,2060-10-05,MD-AD-PD,Ketu,Venus,Ketu,Ketu,Venus,1.56,1.13,0,0.0,0.5420833333333334,3.07,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Venus sub-period (benefic); Ketu sub-sub-period (malefic); D9 in Virgo; D9 indicates underlying challenges
2060-10-11,2060-10-18,MD-AD-PD,Ketu,Venus,Sun,Sun,Venus,1.29,1.31,0,0.0,0.10666666666666666,2.35,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Venus sub-period (benefic); Sun sub-sub-period (malefic); D9 in Virgo; D9 indicates underlying challenges
2060-10-11,2061-02-14,MD-AD,Ketu,Sun,,Sun,Ketu,1.17,1.23,0,0.0,0.10666666666666666,2.04,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-period (malefic); D9 in Virgo
2060-10-18,2060-10-28,MD-AD-PD,Ketu,Sun,Moon,Moon,Sun,1.85,1.98,3,1.0,0.3125,3.86,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); triple Arishta-Bhanga protection; challenging luminaries configuration; Sun sub-period (malefic); Moon sub-sub-period (benefic); D9 in Virgo; D9 indicates underlying challenges
2060-10-28,2060-11-04,MD-AD-PD,Ketu,Sun,Mars,Mars,Sun,1.49,1.61,2,1.0,0.0,2.89,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); strong protective cancellations; challenging luminaries configuration; Sun sub-period (malefic); Mars sub-sub-period (malefic); D9 in Virgo; D9 indicates underlying challenges
2060-11-04,2060-11-23,MD-AD-PD,Ketu,Sun,Rahu,Rahu,Sun,1.1,0.8,0,0.0,0.07333333333333333,1.82,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-period (malefic); Rahu sub-sub-period (malefic); D9 in Virgo
2060-11-23,2060-12-09,MD-AD-PD,Ketu,Sun,Jupiter,Jupiter,Sun,1.48,1.55,1,1.0,0.15,2.88,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Sun sub-period (malefic); Jupiter sub-sub-period (benefic); D9 in Virgo; D9 indicates underlying challenges
2060-12-09,2060-12-29,MD-AD-PD,Ketu,Sun,Saturn,Saturn,Sun,1.45,2.35,0,0.0,0.3,2.79,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",D1-Led | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-period (malefic); Saturn sub-sub-period (malefic); D9 in Virgo; D9 indicates underlying challenges
2060-12-29,2061-01-16,MD-AD-PD,Ketu,Sun,Mercury,Mercury,Sun,1.33,1.31,0,0.0,0.22333333333333333,2.46,0.67,0.67,Virgo,Virgo,No,No,Ananth,"Long-term stability, Civil service, Preservation",Balanced | Strong Sell,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-period (malefic); Mercury sub-sub-period (benefic); D9 in Virgo; D9 indicates underlying challenges
